created_date,borough,count
2020-07-03,QUEENS,24
2020-07-03,STATEN ISLAND,1
2020-07-04,BRONX,4
2020-07-04,BROOKLYN,16
2020-07-04,MANHATTAN,10
2020-07-04,QUEENS,7
2020-07-05,BRONX,9
2020-07-05,BROOKLYN,15
2020-07-05,MANHATTAN,4
2020-07-05,QUEENS,3
2020-07-05,STATEN ISLAND,1
2020-07-06,BRONX,8
2020-07-06,BROOKLYN,24
2020-07-06,MANHATTAN,11
2020-07-06,QUEENS,14
2020-07-06,STATEN ISLAND,5
2020-07-07,BRONX,8
2020-07-07,BROOKLYN,39
2020-07-07,MANHATTAN,18
2020-07-07,QUEENS,11
2020-07-07,STATEN ISLAND,4
2020-07-08,BRONX,9
2020-07-08,BROOKLYN,34
2020-07-08,MANHATTAN,11
2020-07-08,QUEENS,12
2020-07-08,STATEN ISLAND,5
2020-07-09,BRONX,9
2020-07-09,BROOKLYN,34
2020-07-09,MANHATTAN,16
2020-07-09,QUEENS,15
2020-07-09,STATEN ISLAND,5
2020-07-10,BRONX,6
2020-07-10,BROOKLYN,26
2020-07-10,MANHATTAN,11
2020-07-10,QUEENS,7
2020-07-11,BRONX,9
2020-07-11,BROOKLYN,17
2020-07-11,MANHATTAN,8
2020-07-11,QUEENS,7
2020-07-11,STATEN ISLAND,1
2020-07-12,BRONX,5
2020-07-12,BROOKLYN,24
2020-07-12,MANHATTAN,12
2020-07-12,QUEENS,8
2020-07-12,STATEN ISLAND,3
2020-07-13,BRONX,15
2020-07-13,BROOKLYN,33
2020-07-13,MANHATTAN,23
2020-07-13,QUEENS,17
2020-07-13,STATEN ISLAND,4
2020-07-14,BRONX,14
2020-07-14,BROOKLYN,30
2020-07-14,MANHATTAN,24
2020-07-14,QUEENS,13
2020-07-14,STATEN ISLAND,2
2020-07-15,BRONX,12
2020-07-15,BROOKLYN,28
2020-07-15,MANHATTAN,22
2020-07-15,QUEENS,17
2020-07-15,STATEN ISLAND,2
2020-07-16,BRONX,9
2020-07-16,BROOKLYN,27
2020-07-16,MANHATTAN,11
2020-07-16,QUEENS,9
2020-07-16,STATEN ISLAND,4
2020-07-17,BRONX,11
2020-07-17,BROOKLYN,23
2020-07-17,MANHATTAN,14
2020-07-17,QUEENS,10
2020-07-17,STATEN ISLAND,1
2020-07-18,BRONX,5
2020-07-18,BROOKLYN,14
2020-07-18,MANHATTAN,9
2020-07-18,QUEENS,6
2020-07-19,BRONX,2
2020-07-19,BROOKLYN,14
2020-07-19,MANHATTAN,10
2020-07-19,QUEENS,7
2020-07-19,STATEN ISLAND,2
2020-07-20,BRONX,7
2020-07-20,BROOKLYN,30
2020-07-20,MANHATTAN,12
2020-07-20,QUEENS,7
2020-07-20,STATEN ISLAND,1
2020-07-21,BRONX,9
2020-07-21,BROOKLYN,16
2020-07-21,MANHATTAN,19
2020-07-21,QUEENS,11
2020-07-22,BRONX,9
2020-07-22,BROOKLYN,16
2020-07-22,MANHATTAN,14
2020-07-22,QUEENS,17
2020-07-22,STATEN ISLAND,1
2020-07-23,BRONX,10
2020-07-23,BROOKLYN,17
2020-07-23,MANHATTAN,18
2020-07-23,QUEENS,1
2020-07-23,STATEN ISLAND,4
2020-07-24,BRONX,9
2020-07-24,BROOKLYN,20
2020-07-24,MANHATTAN,9
2020-07-24,QUEENS,11
2020-07-25,BRONX,4
2020-07-25,BROOKLYN,15
2020-07-25,MANHATTAN,7
2020-07-25,QUEENS,9
2020-07-25,STATEN ISLAND,1
2020-07-26,BRONX,4
2020-07-26,BROOKLYN,19
2020-07-26,MANHATTAN,9
2020-07-26,QUEENS,3
2020-07-26,STATEN ISLAND,5
2020-07-27,BRONX,14
2020-07-27,BROOKLYN,26
2020-07-27,MANHATTAN,11
2020-07-27,QUEENS,20
2020-07-27,STATEN ISLAND,5
2020-07-28,BRONX,4
2020-07-28,BROOKLYN,20
2020-07-28,MANHATTAN,10
2020-07-28,QUEENS,15
2020-07-28,STATEN ISLAND,3
2020-07-29,BRONX,9
2020-07-29,BROOKLYN,27
2020-07-29,MANHATTAN,13
2020-07-29,QUEENS,10
2020-07-29,STATEN ISLAND,2
2020-07-30,BRONX,13
2020-07-30,BROOKLYN,19
2020-07-30,MANHATTAN,14
2020-07-30,QUEENS,13
2020-07-30,STATEN ISLAND,4
2020-07-31,BRONX,10
2020-07-31,BROOKLYN,25
2020-07-31,MANHATTAN,16
2020-07-31,QUEENS,9
2020-07-31,STATEN ISLAND,3
2020-08-01,BRONX,9
2020-08-01,BROOKLYN,13
2020-08-01,MANHATTAN,7
2020-08-01,QUEENS,7
2020-08-01,STATEN ISLAND,2
2020-08-02,BRONX,7
2020-08-02,BROOKLYN,16
2020-08-02,MANHATTAN,13
2020-08-02,QUEENS,7
2020-08-02,STATEN ISLAND,3
2020-08-03,BRONX,13
2020-08-03,BROOKLYN,23
2020-08-03,MANHATTAN,19
2020-08-03,QUEENS,17
2020-08-03,STATEN ISLAND,9
2020-08-04,BRONX,7
2020-08-04,BROOKLYN,20
2020-08-04,MANHATTAN,12
2020-08-04,QUEENS,13
2020-08-04,STATEN ISLAND,3
2020-08-05,BRONX,8
2020-08-05,BROOKLYN,23
2020-08-05,MANHATTAN,15
2020-08-05,QUEENS,5
2020-08-05,STATEN ISLAND,5
2020-08-06,BRONX,5
2020-08-06,BROOKLYN,24
2020-08-06,MANHATTAN,13
2020-08-06,QUEENS,9
2020-08-06,STATEN ISLAND,2
2020-08-07,BRONX,7
2020-08-07,BROOKLYN,20
2020-08-07,MANHATTAN,22
2020-08-07,QUEENS,5
2020-08-07,STATEN ISLAND,3
2020-08-08,BRONX,7
2020-08-08,BROOKLYN,19
2020-08-08,MANHATTAN,10
2020-08-08,QUEENS,5
2020-08-08,STATEN ISLAND,3
2020-08-09,BRONX,8
2020-08-09,BROOKLYN,11
2020-08-09,MANHATTAN,22
2020-08-09,QUEENS,8
2020-08-09,STATEN ISLAND,2
2020-08-10,BRONX,12
2020-08-10,BROOKLYN,24
2020-08-10,MANHATTAN,9
2020-08-10,QUEENS,14
2020-08-10,STATEN ISLAND,5
2020-08-11,BRONX,11
2020-08-11,BROOKLYN,18
2020-08-11,MANHATTAN,17
2020-08-11,QUEENS,11
2020-08-11,STATEN ISLAND,2
2020-08-12,BRONX,10
2020-08-12,BROOKLYN,24
2020-08-12,MANHATTAN,18
2020-08-12,QUEENS,6
2020-08-12,STATEN ISLAND,4
2020-08-13,BRONX,4
2020-08-13,BROOKLYN,19
2020-08-13,MANHATTAN,18
2020-08-13,QUEENS,5
2020-08-13,STATEN ISLAND,3
2020-08-14,BRONX,13
2020-08-14,BROOKLYN,17
2020-08-14,MANHATTAN,19
2020-08-14,QUEENS,7
2020-08-14,STATEN ISLAND,4
2020-08-15,BRONX,10
2020-08-15,BROOKLYN,11
2020-08-15,MANHATTAN,6
2020-08-15,QUEENS,7
2020-08-15,STATEN ISLAND,5
2020-08-16,BRONX,10
2020-08-16,BROOKLYN,11
2020-08-16,MANHATTAN,12
2020-08-16,QUEENS,14
2020-08-16,STATEN ISLAND,1
2020-08-17,BRONX,16
2020-08-17,BROOKLYN,24
2020-08-17,MANHATTAN,17
2020-08-17,QUEENS,12
2020-08-17,STATEN ISLAND,2
2020-08-18,BRONX,15
2020-08-18,BROOKLYN,44
2020-08-18,MANHATTAN,16
2020-08-18,QUEENS,21
2020-08-18,STATEN ISLAND,7
2020-08-19,BRONX,22
2020-08-19,BROOKLYN,33
2020-08-19,MANHATTAN,20
2020-08-19,QUEENS,17
2020-08-19,STATEN ISLAND,2
2020-08-20,BRONX,11
2020-08-20,BROOKLYN,31
2020-08-20,MANHATTAN,12
2020-08-20,QUEENS,12
2020-08-20,STATEN ISLAND,3
2020-08-21,BRONX,8
2020-08-21,BROOKLYN,29
2020-08-21,MANHATTAN,17
2020-08-21,QUEENS,11
2020-08-21,STATEN ISLAND,1
2020-08-22,BRONX,6
2020-08-22,BROOKLYN,12
2020-08-22,MANHATTAN,9
2020-08-22,QUEENS,8
2020-08-23,BRONX,8
2020-08-23,BROOKLYN,8
2020-08-23,MANHATTAN,17
2020-08-23,QUEENS,11
2020-08-23,STATEN ISLAND,3
2020-08-24,BRONX,11
2020-08-24,BROOKLYN,26
2020-08-24,MANHATTAN,23
2020-08-24,QUEENS,16
2020-08-24,STATEN ISLAND,4
2020-08-25,BRONX,8
2020-08-25,BROOKLYN,17
2020-08-25,MANHATTAN,16
2020-08-25,QUEENS,9
2020-08-25,STATEN ISLAND,2
2020-08-26,BRONX,10
2020-08-26,BROOKLYN,35
2020-08-26,MANHATTAN,12
2020-08-26,QUEENS,16
2020-08-26,STATEN ISLAND,1
2020-08-27,BRONX,9
2020-08-27,BROOKLYN,16
2020-08-27,MANHATTAN,14
2020-08-27,QUEENS,15
2020-08-27,STATEN ISLAND,3
2020-08-28,BRONX,6
2020-08-28,BROOKLYN,18
2020-08-28,MANHATTAN,25
2020-08-28,QUEENS,13
2020-08-28,STATEN ISLAND,4
2020-08-29,BRONX,5
2020-08-29,BROOKLYN,18
2020-08-29,MANHATTAN,10
2020-08-29,QUEENS,5
2020-08-30,BRONX,15
2020-08-30,BROOKLYN,10
2020-08-30,MANHATTAN,22
2020-08-30,QUEENS,5
2020-08-30,STATEN ISLAND,4
2020-08-31,BRONX,14
2020-08-31,BROOKLYN,18
2020-08-31,MANHATTAN,19
2020-08-31,QUEENS,13
2020-09-01,BRONX,9
2020-09-01,BROOKLYN,28
2020-09-01,MANHATTAN,25
2020-09-01,QUEENS,8
2020-09-02,BRONX,14
2020-09-02,BROOKLYN,26
2020-09-02,MANHATTAN,13
2020-09-02,QUEENS,8
2020-09-02,STATEN ISLAND,2
2020-09-03,BRONX,6
2020-09-03,BROOKLYN,25
2020-09-03,MANHATTAN,14
2020-09-03,QUEENS,8
2020-09-04,BRONX,4
2020-09-04,BROOKLYN,15
2020-09-04,MANHATTAN,10
2020-09-04,QUEENS,10
2020-09-04,STATEN ISLAND,6
2020-09-05,BRONX,11
2020-09-05,BROOKLYN,16
2020-09-05,MANHATTAN,8
2020-09-05,QUEENS,11
2020-09-05,STATEN ISLAND,5
2020-09-06,BRONX,4
2020-09-06,BROOKLYN,18
2020-09-06,MANHATTAN,14
2020-09-06,QUEENS,3
2020-09-06,STATEN ISLAND,1
2020-09-07,BRONX,9
2020-09-07,BROOKLYN,11
2020-09-07,MANHATTAN,11
2020-09-07,QUEENS,1
2020-09-08,BRONX,14
2020-09-08,BROOKLYN,25
2020-09-08,MANHATTAN,17
2020-09-08,QUEENS,14
2020-09-08,STATEN ISLAND,1
2020-09-09,BRONX,11
2020-09-09,BROOKLYN,18
2020-09-09,MANHATTAN,20
2020-09-09,QUEENS,9
2020-09-09,STATEN ISLAND,2
2020-09-10,BRONX,12
2020-09-10,BROOKLYN,22
2020-09-10,MANHATTAN,16
2020-09-10,QUEENS,12
2020-09-10,STATEN ISLAND,3
2020-09-11,BRONX,12
2020-09-11,BROOKLYN,18
2020-09-11,MANHATTAN,13
2020-09-11,QUEENS,12
2020-09-11,STATEN ISLAND,5
2020-09-12,BRONX,7
2020-09-12,BROOKLYN,19
2020-09-12,MANHATTAN,15
2020-09-12,QUEENS,12
2020-09-13,BRONX,2
2020-09-13,BROOKLYN,18
2020-09-13,MANHATTAN,10
2020-09-13,QUEENS,3
2020-09-14,BRONX,11
2020-09-14,BROOKLYN,23
2020-09-14,MANHATTAN,23
2020-09-14,QUEENS,11
2020-09-14,STATEN ISLAND,3
2020-09-15,BRONX,8
2020-09-15,BROOKLYN,22
2020-09-15,MANHATTAN,21
2020-09-15,QUEENS,13
2020-09-15,STATEN ISLAND,2
2020-09-16,BRONX,9
2020-09-16,BROOKLYN,15
2020-09-16,MANHATTAN,10
2020-09-16,QUEENS,7
2020-09-16,STATEN ISLAND,6
2020-09-17,BRONX,7
2020-09-17,BROOKLYN,35
2020-09-17,MANHATTAN,14
2020-09-17,QUEENS,13
2020-09-17,STATEN ISLAND,3
2020-09-18,BRONX,14
2020-09-18,BROOKLYN,28
2020-09-18,MANHATTAN,11
2020-09-18,QUEENS,10
2020-09-18,STATEN ISLAND,1
2020-09-19,BRONX,5
2020-09-19,BROOKLYN,12
2020-09-19,MANHATTAN,13
2020-09-19,QUEENS,4
2020-09-19,STATEN ISLAND,1
2020-09-20,BRONX,5
2020-09-20,BROOKLYN,11
2020-09-20,MANHATTAN,12
2020-09-20,QUEENS,5
2020-09-20,STATEN ISLAND,2
2020-09-21,BRONX,16
2020-09-21,BROOKLYN,23
2020-09-21,MANHATTAN,13
2020-09-21,QUEENS,8
2020-09-21,STATEN ISLAND,3
2020-09-22,BRONX,10
2020-09-22,BROOKLYN,18
2020-09-22,MANHATTAN,8
2020-09-22,QUEENS,8
2020-09-22,STATEN ISLAND,1
2020-09-23,BRONX,13
2020-09-23,BROOKLYN,12
2020-09-23,MANHATTAN,13
2020-09-23,QUEENS,6
2020-09-23,STATEN ISLAND,4
2020-09-24,BRONX,6
2020-09-24,BROOKLYN,24
2020-09-24,MANHATTAN,22
2020-09-24,QUEENS,19
2020-09-25,BRONX,8
2020-09-25,BROOKLYN,35
2020-09-25,MANHATTAN,12
2020-09-25,QUEENS,9
2020-09-25,STATEN ISLAND,2
2020-09-26,BRONX,14
2020-09-26,BROOKLYN,19
2020-09-26,MANHATTAN,13
2020-09-26,QUEENS,9
2020-09-26,STATEN ISLAND,4
2020-09-27,BRONX,5
2020-09-27,BROOKLYN,13
2020-09-27,MANHATTAN,15
2020-09-27,QUEENS,3
2020-09-28,BRONX,17
2020-09-28,BROOKLYN,26
2020-09-28,MANHATTAN,23
2020-09-28,QUEENS,5
2020-09-29,BRONX,16
2020-09-29,BROOKLYN,26
2020-09-29,MANHATTAN,13
2020-09-29,QUEENS,12
2020-09-29,STATEN ISLAND,2
2020-09-30,BRONX,11
2020-09-30,BROOKLYN,18
2020-09-30,MANHATTAN,14
2020-09-30,QUEENS,12
2020-09-30,STATEN ISLAND,3
2020-10-01,BRONX,12
2020-10-01,BROOKLYN,22
2020-10-01,MANHATTAN,11
2020-10-01,QUEENS,14
2020-10-01,STATEN ISLAND,3
2020-10-02,BRONX,7
2020-10-02,BROOKLYN,23
2020-10-02,MANHATTAN,10
2020-10-02,QUEENS,10
2020-10-02,STATEN ISLAND,2
2020-10-03,BRONX,6
2020-10-03,BROOKLYN,10
2020-10-03,MANHATTAN,11
2020-10-03,QUEENS,5
2020-10-03,STATEN ISLAND,4
2020-10-04,BRONX,5
2020-10-04,BROOKLYN,17
2020-10-04,MANHATTAN,10
2020-10-04,QUEENS,6
2020-10-05,BRONX,13
2020-10-05,BROOKLYN,18
2020-10-05,MANHATTAN,16
2020-10-05,QUEENS,13
2020-10-05,STATEN ISLAND,4
2020-10-06,BRONX,8
2020-10-06,BROOKLYN,25
2020-10-06,MANHATTAN,16
2020-10-06,QUEENS,5
2020-10-06,STATEN ISLAND,2
2020-10-07,BRONX,14
2020-10-07,BROOKLYN,18
2020-10-07,MANHATTAN,10
2020-10-07,QUEENS,14
2020-10-07,STATEN ISLAND,1
2020-10-08,BRONX,8
2020-10-08,BROOKLYN,24
2020-10-08,MANHATTAN,8
2020-10-08,QUEENS,7
2020-10-08,STATEN ISLAND,2
2020-10-09,BRONX,11
2020-10-09,BROOKLYN,18
2020-10-09,MANHATTAN,15
2020-10-09,QUEENS,8
2020-10-10,BRONX,5
2020-10-10,BROOKLYN,9
2020-10-10,MANHATTAN,13
2020-10-10,QUEENS,6
2020-10-11,BRONX,7
2020-10-11,BROOKLYN,17
2020-10-11,MANHATTAN,5
2020-10-11,QUEENS,3
2020-10-11,STATEN ISLAND,2
2020-10-12,BRONX,5
2020-10-12,BROOKLYN,5
2020-10-12,MANHATTAN,5
2020-10-12,QUEENS,3
2020-10-12,STATEN ISLAND,1
2020-10-13,BRONX,17
2020-10-13,BROOKLYN,23
2020-10-13,MANHATTAN,9
2020-10-13,QUEENS,10
2020-10-14,BRONX,8
2020-10-14,BROOKLYN,9
2020-10-14,MANHATTAN,17
2020-10-14,QUEENS,10
2020-10-14,STATEN ISLAND,1
2020-10-15,BRONX,11
2020-10-15,BROOKLYN,20
2020-10-15,MANHATTAN,14
2020-10-15,QUEENS,9
2020-10-15,STATEN ISLAND,1
2020-10-16,BRONX,10
2020-10-16,BROOKLYN,11
2020-10-16,MANHATTAN,13
2020-10-16,QUEENS,5
2020-10-16,STATEN ISLAND,1
2020-10-17,BRONX,8
2020-10-17,BROOKLYN,14
2020-10-17,MANHATTAN,4
2020-10-17,QUEENS,15
2020-10-17,STATEN ISLAND,1
2020-10-18,BRONX,14
2020-10-18,BROOKLYN,19
2020-10-18,MANHATTAN,7
2020-10-18,QUEENS,6
2020-10-19,BRONX,17
2020-10-19,BROOKLYN,26
2020-10-19,MANHATTAN,13
2020-10-19,QUEENS,10
2020-10-19,STATEN ISLAND,5
2020-10-20,BRONX,19
2020-10-20,BROOKLYN,28
2020-10-20,MANHATTAN,10
2020-10-20,QUEENS,15
2020-10-20,STATEN ISLAND,1
2020-10-21,BRONX,16
2020-10-21,BROOKLYN,21
2020-10-21,MANHATTAN,18
2020-10-21,QUEENS,13
2020-10-21,STATEN ISLAND,1
2020-10-22,BRONX,13
2020-10-22,BROOKLYN,24
2020-10-22,MANHATTAN,16
2020-10-22,QUEENS,17
2020-10-22,STATEN ISLAND,1
2020-10-23,BRONX,12
2020-10-23,BROOKLYN,18
2020-10-23,MANHATTAN,16
2020-10-23,QUEENS,14
2020-10-23,STATEN ISLAND,1
2020-10-24,BRONX,5
2020-10-24,BROOKLYN,5
2020-10-24,MANHATTAN,8
2020-10-24,QUEENS,7
2020-10-24,STATEN ISLAND,1
2020-10-25,BRONX,12
2020-10-25,BROOKLYN,16
2020-10-25,MANHATTAN,8
2020-10-25,QUEENS,6
2020-10-26,BRONX,16
2020-10-26,BROOKLYN,13
2020-10-26,MANHATTAN,21
2020-10-26,QUEENS,3
2020-10-26,STATEN ISLAND,2
2020-10-27,BRONX,8
2020-10-27,BROOKLYN,16
2020-10-27,MANHATTAN,23
2020-10-27,QUEENS,7
2020-10-27,STATEN ISLAND,3
2020-10-28,BRONX,11
2020-10-28,BROOKLYN,28
2020-10-28,MANHATTAN,16
2020-10-28,QUEENS,9
2020-10-29,BRONX,12
2020-10-29,BROOKLYN,12
2020-10-29,MANHATTAN,13
2020-10-29,QUEENS,6
2020-10-29,STATEN ISLAND,2
2020-10-30,BRONX,12
2020-10-30,BROOKLYN,13
2020-10-30,MANHATTAN,9
2020-10-30,QUEENS,11
2020-10-31,BRONX,9
2020-10-31,BROOKLYN,11
2020-10-31,MANHATTAN,7
2020-10-31,QUEENS,4
2020-10-31,STATEN ISLAND,3
2020-11-01,BRONX,2
2020-11-01,BROOKLYN,10
2020-11-01,MANHATTAN,7
2020-11-01,QUEENS,4
2020-11-01,STATEN ISLAND,1
2020-11-02,BRONX,14
2020-11-02,BROOKLYN,12
2020-11-02,MANHATTAN,11
2020-11-02,QUEENS,6
2020-11-03,BRONX,9
2020-11-03,BROOKLYN,13
2020-11-03,MANHATTAN,6
2020-11-03,QUEENS,4
2020-11-03,STATEN ISLAND,3
2020-11-04,BRONX,8
2020-11-04,BROOKLYN,7
2020-11-04,MANHATTAN,12
2020-11-04,QUEENS,7
2020-11-04,STATEN ISLAND,1
2020-11-05,BRONX,3
2020-11-05,BROOKLYN,30
2020-11-05,MANHATTAN,8
2020-11-05,QUEENS,5
2020-11-06,BRONX,12
2020-11-06,BROOKLYN,13
2020-11-06,MANHATTAN,10
2020-11-06,QUEENS,6
2020-11-06,STATEN ISLAND,2
2020-11-07,BRONX,3
2020-11-07,BROOKLYN,6
2020-11-07,MANHATTAN,5
2020-11-07,QUEENS,4
2020-11-08,BRONX,6
2020-11-08,BROOKLYN,13
2020-11-08,MANHATTAN,12
2020-11-08,QUEENS,8
2020-11-09,BRONX,13
2020-11-09,BROOKLYN,9
2020-11-09,MANHATTAN,19
2020-11-09,QUEENS,6
2020-11-10,BRONX,7
2020-11-10,BROOKLYN,17
2020-11-10,MANHATTAN,20
2020-11-10,QUEENS,5
2020-11-11,BRONX,11
2020-11-11,BROOKLYN,18
2020-11-11,MANHATTAN,13
2020-11-11,QUEENS,15
2020-11-11,STATEN ISLAND,2
2020-11-12,BRONX,6
2020-11-12,BROOKLYN,10
2020-11-12,MANHATTAN,12
2020-11-12,QUEENS,12
2020-11-12,STATEN ISLAND,3
2020-11-13,BRONX,5
2020-11-13,BROOKLYN,11
2020-11-13,MANHATTAN,11
2020-11-13,QUEENS,8
2020-11-13,STATEN ISLAND,1
2020-11-14,BRONX,4
2020-11-14,BROOKLYN,6
2020-11-14,MANHATTAN,16
2020-11-14,QUEENS,4
2020-11-15,BRONX,1
2020-11-15,BROOKLYN,7
2020-11-15,MANHATTAN,4
2020-11-15,QUEENS,4
2020-11-15,STATEN ISLAND,1
2020-11-16,BRONX,15
2020-11-16,BROOKLYN,15
2020-11-16,MANHATTAN,9
2020-11-16,QUEENS,4
2020-11-16,STATEN ISLAND,3
2020-11-17,BRONX,16
2020-11-17,BROOKLYN,8
2020-11-17,MANHATTAN,10
2020-11-17,QUEENS,13
2020-11-17,STATEN ISLAND,1
2020-11-18,BRONX,8
2020-11-18,BROOKLYN,10
2020-11-18,MANHATTAN,10
2020-11-18,QUEENS,8
2020-11-19,BRONX,11
2020-11-19,BROOKLYN,10
2020-11-19,MANHATTAN,6
2020-11-19,QUEENS,7
2020-11-20,BRONX,4
2020-11-20,BROOKLYN,9
2020-11-20,MANHATTAN,11
2020-11-20,QUEENS,3
2020-11-20,STATEN ISLAND,2
2020-11-21,BRONX,1
2020-11-21,BROOKLYN,12
2020-11-21,MANHATTAN,8
2020-11-21,QUEENS,4
2020-11-21,STATEN ISLAND,1
2020-11-22,BRONX,10
2020-11-22,BROOKLYN,18
2020-11-22,MANHATTAN,5
2020-11-22,QUEENS,7
2020-11-23,BRONX,9
2020-11-23,BROOKLYN,15
2020-11-23,MANHATTAN,9
2020-11-23,QUEENS,4
2020-11-23,STATEN ISLAND,4
2020-11-24,BRONX,7
2020-11-24,BROOKLYN,15
2020-11-24,MANHATTAN,8
2020-11-24,QUEENS,11
2020-11-25,BRONX,8
2020-11-25,BROOKLYN,12
2020-11-25,MANHATTAN,9
2020-11-25,QUEENS,7
2020-11-26,BRONX,8
2020-11-26,BROOKLYN,8
2020-11-26,MANHATTAN,7
2020-11-26,QUEENS,2
2020-11-26,STATEN ISLAND,1
2020-11-27,BRONX,8
2020-11-27,BROOKLYN,12
2020-11-27,MANHATTAN,10
2020-11-27,QUEENS,7
2020-11-27,STATEN ISLAND,1
2020-11-28,BRONX,4
2020-11-28,BROOKLYN,8
2020-11-28,MANHATTAN,13
2020-11-28,QUEENS,6
2020-11-29,BROOKLYN,13
2020-11-29,MANHATTAN,16
2020-11-29,QUEENS,7
2020-11-30,BRONX,5
2020-11-30,BROOKLYN,11
2020-11-30,MANHATTAN,14
2020-11-30,QUEENS,6
2020-12-01,BRONX,12
2020-12-01,BROOKLYN,18
2020-12-01,MANHATTAN,12
2020-12-01,QUEENS,3
2020-12-01,STATEN ISLAND,1
2020-12-02,BRONX,15
2020-12-02,BROOKLYN,9
2020-12-02,MANHATTAN,8
2020-12-02,QUEENS,7
2020-12-02,STATEN ISLAND,3
2020-12-03,BRONX,6
2020-12-03,BROOKLYN,9
2020-12-03,MANHATTAN,12
2020-12-03,QUEENS,7
2020-12-03,STATEN ISLAND,2
2020-12-04,BRONX,7
2020-12-04,BROOKLYN,8
2020-12-04,MANHATTAN,6
2020-12-04,QUEENS,8
2020-12-04,STATEN ISLAND,1
2020-12-05,BRONX,7
2020-12-05,BROOKLYN,9
2020-12-05,MANHATTAN,3
2020-12-05,QUEENS,5
2020-12-06,BRONX,4
2020-12-06,BROOKLYN,3
2020-12-06,MANHATTAN,4
2020-12-06,QUEENS,1
2020-12-07,BRONX,15
2020-12-07,BROOKLYN,14
2020-12-07,MANHATTAN,7
2020-12-07,QUEENS,6
2020-12-08,BRONX,7
2020-12-08,BROOKLYN,7
2020-12-08,MANHATTAN,5
2020-12-08,QUEENS,2
2020-12-08,STATEN ISLAND,1
2020-12-09,BRONX,15
2020-12-09,BROOKLYN,15
2020-12-09,MANHATTAN,16
2020-12-09,QUEENS,5
2020-12-09,STATEN ISLAND,2
2020-12-10,BROOKLYN,14
2020-12-10,MANHATTAN,10
2020-12-10,QUEENS,2
2020-12-11,BRONX,6
2020-12-11,BROOKLYN,13
2020-12-11,MANHATTAN,7
2020-12-11,QUEENS,8
2020-12-12,BRONX,15
2020-12-12,BROOKLYN,10
2020-12-12,MANHATTAN,8
2020-12-12,QUEENS,7
2020-12-12,STATEN ISLAND,1
2020-12-13,BRONX,1
2020-12-13,BROOKLYN,8
2020-12-13,MANHATTAN,12
2020-12-13,QUEENS,7
2020-12-13,STATEN ISLAND,2
2020-12-14,BRONX,15
2020-12-14,BROOKLYN,16
2020-12-14,MANHATTAN,7
2020-12-14,QUEENS,9
2020-12-14,STATEN ISLAND,6
2020-12-15,BRONX,13
2020-12-15,BROOKLYN,18
2020-12-15,MANHATTAN,5
2020-12-15,QUEENS,4
2020-12-15,STATEN ISLAND,3
2020-12-16,BRONX,9
2020-12-16,BROOKLYN,6
2020-12-16,MANHATTAN,1
2020-12-16,QUEENS,5
2020-12-16,STATEN ISLAND,2
2020-12-17,BRONX,4
2020-12-17,BROOKLYN,10
2020-12-17,MANHATTAN,6
2020-12-17,QUEENS,1
2020-12-17,STATEN ISLAND,1
2020-12-18,BRONX,13
2020-12-18,BROOKLYN,5
2020-12-18,MANHATTAN,4
2020-12-18,QUEENS,2
2020-12-18,STATEN ISLAND,1
2020-12-19,BRONX,5
2020-12-19,BROOKLYN,2
2020-12-19,MANHATTAN,6
2020-12-19,QUEENS,4
2020-12-19,STATEN ISLAND,2
2020-12-20,BRONX,8
2020-12-20,BROOKLYN,9
2020-12-20,MANHATTAN,7
2020-12-20,QUEENS,1
2020-12-20,STATEN ISLAND,1
2020-12-21,BRONX,5
2020-12-21,BROOKLYN,18
2020-12-21,MANHATTAN,12
2020-12-21,QUEENS,3
2020-12-22,BRONX,9
2020-12-22,BROOKLYN,8
2020-12-22,MANHATTAN,10
2020-12-22,QUEENS,8
2020-12-22,STATEN ISLAND,1
2020-12-23,BRONX,2
2020-12-23,BROOKLYN,11
2020-12-23,MANHATTAN,7
2020-12-23,QUEENS,7
2020-12-24,BRONX,2
2020-12-24,BROOKLYN,7
2020-12-24,MANHATTAN,5
2020-12-24,QUEENS,2
2020-12-25,BRONX,2
2020-12-25,BROOKLYN,2
2020-12-25,MANHATTAN,6
2020-12-25,QUEENS,1
2020-12-25,STATEN ISLAND,1
2020-12-26,BRONX,7
2020-12-26,BROOKLYN,7
2020-12-26,MANHATTAN,4
2020-12-26,QUEENS,6
2020-12-27,BRONX,3
2020-12-27,BROOKLYN,8
2020-12-27,MANHATTAN,7
2020-12-27,QUEENS,3
2020-12-28,BRONX,9
2020-12-28,BROOKLYN,15
2020-12-28,MANHATTAN,7
2020-12-28,QUEENS,9
2020-12-28,STATEN ISLAND,1
2020-12-29,BRONX,4
2020-12-29,BROOKLYN,14
2020-12-29,MANHATTAN,7
2020-12-29,QUEENS,3
2020-12-30,BRONX,4
2020-12-30,BROOKLYN,15
2020-12-30,MANHATTAN,21
2020-12-30,QUEENS,6
2020-12-30,STATEN ISLAND,2
2020-12-31,BRONX,10
2020-12-31,BROOKLYN,9
2020-12-31,MANHATTAN,4
2020-12-31,QUEENS,2
2020-12-31,STATEN ISLAND,1
2021-01-01,BRONX,4
2021-01-01,BROOKLYN,6
2021-01-01,MANHATTAN,4
2021-01-01,QUEENS,2
2021-01-02,BRONX,6
