the_geom,UNITID,LATITUDE,LONGITUDE,POINT_X,POINT_Y
POINT (-73.79160977167349 40.70844607659008),CB463344,40.70844607,-73.79160977,1042025.2401,197451.22
POINT (-73.94337399513178 40.72567430227322),CB355889,40.72567,-73.9433,999945.2577,203664.3395
POINT (-73.9171133335624 40.890095915965624),CB228893,40.89009592,-73.91711333,1007167.3459,263574.7482
POINT (-73.77739709875411 40.71545433445635),CB470244,40.71545433,-73.77739709,1045959.1421,200014.226208
POINT (-74.21688489147482 40.550091288768826),CB558735,40.55009129,-74.21688489,923976.8144,139764.2166
POINT (-74.11690329291747 40.57832387626274),CB556582,40.57832388,-74.11690329,951775.8071,149997.0906
POINT (-73.92640191132804 40.61344681563245),CB304381,40.61344681,-73.92640191,1004683.83078,162780.187111
POINT (-74.09028865976066 40.573306658805066),CB560417,40.57330666,-74.09028866,959167.1141,148160.4514
POINT (-74.02243848067491 40.64063976013217),CB360317,40.64063976,-74.02243848,978022.6998,172679.5143
POINT (-73.95115024743852 40.5973167301828),CB319096,40.59731673,-73.95115024,997815.961481,156898.779106
POINT (-73.84502120743358 40.89954115580615),CB213018,40.89954115,-73.8450212,1027094.00355,267043.093616
POINT (-73.95575723393206 40.64673802229669),CB325527,40.64673802,-73.95575723,996527.471109,174903.580488
POINT (-73.86969717068945 40.65639953277613),CB355039,40.65639953,-73.86969717,1020404.0922,178447.325
POINT (-73.87148994592752 40.80558004251129),CB200709,40.80558004,-73.87148995,1019826.9293,232797.6672
POINT (-73.74935199964449 40.73390291643222),CB486801,40.73390292,-73.749352,1053714.447,206756.589
POINT (-73.7819892586648 40.68783146287401),CB488467,40.68783146,-73.78198926,1044711.1701,189947.2199
POINT (-73.90515724946972 40.61045579196863),CB302043,40.61045579,-73.90515724,1010583.39306,161696.150915
POINT (-73.72152505875148 40.74541892146339),CB489585,40.74541892,-73.72152506,1061413.0271,210975.5049
POINT (-73.94908975135719 40.79159810169224),CB100223,40.7915981,-73.94908975,998347.039707,227681.558138
POINT (-73.76219230199287 40.75158371032033),CB490031,40.75158371,-73.7621923,1050138.414,213188.3199
POINT (-73.8396519000697 40.66989722086326),CB487973,40.66989722,-73.8396519,1028731.5049,183378.734
POINT (-73.93385865596996 40.69268201940702),CB356029,40.69268202,-73.93385866,1002591.738,191646.1068
POINT (-73.73656060192722 40.69235788515946),CB462140,40.69235788,-73.7365606,1057304.95755,191630.943232
POINT (-74.19562385121883 40.545665318910494),CB558645,40.54566532,-74.19562385,929881.7318,138137.8219
POINT (-73.8383683947824 40.581463783399464),CB484598,40.58146,-73.8383,1029147.0052,151160.789
POINT (-73.90828884486622 40.70449211879392),CB488119,40.70449212,-73.90828884,1009678.0269,195955.263
POINT (-73.84646684602434 40.895062730609574),CB227054,40.89506273,-73.84646685,1026697.2159,265410.7179
POINT (-73.83716552024612 40.6688612380639),CB487956,40.66886124,-73.83716552,1029421.9421,183002.5691
POINT (-73.86494447753441 40.834159590373055),CB228025,40.83415959,-73.86494448,1021622.932,243212.9431
POINT (-74.01326986892163 40.64860818550006),CB307857,40.64860818,-74.01326986,980567.683439,175582.110685
POINT (-74.19979456507501 40.52082368664831),CB561501,40.52082369,-74.19979457,928701.9562,129090.0716
POINT (-73.96182287042285 40.69987315961313),CB356701,40.69987316,-73.96182287,994835.8059,194261.434
POINT (-73.90968860676944 40.72536359286769),CB463612,40.72536359,-73.9096886,1009282.08641,203558.969244
POINT (-74.00841889881477 40.72885377776694),CB123251,40.72885377,-74.00841889,981916.6111,204817.7603
POINT (-73.85458481096391 40.854265886317314),CB227344,40.85426589,-73.85458481,1024477.524,250543.0027
POINT (-73.95545609553578 40.64298446055692),CB357223,40.64298446,-73.9554561,996611.7331,173536.0979
POINT (-74.18011998370545 40.549572557644254),CB555212,40.54957256,-74.18011998,934193.526,139552.078
POINT (-73.82773187834455 40.81360268245397),CB226373,40.81360268,-73.82773188,1031935.221,235741.392
POINT (-73.7590034973307 40.65820361044258),CB494040,40.65820361,-73.7590035,1051115.5195,179169.6906
POINT (-73.82836678211763 40.85163245212774),CB225948,40.85163,-73.8283,1031732.3267,249596.6695
POINT (-73.77752198836596 40.68215100573338),CB488418,40.68215101,-73.77752199,1045955.3369,187880.786
POINT (-74.20222354393952 40.546621063223945),CB558301,40.54662106,-74.20222354,928048.3358,138490.1867
POINT (-73.9839926652731 40.746570099898186),CB107297,40.74657009,-73.98399266,988685.42652,211272.66911
POINT (-73.96788760886324 40.71191372331871),CB320837,40.71191372,-73.9678876,993152.558955,198647.497768
POINT (-74.17824785870212 40.54656887911083),CB558716,40.54656888,-74.17824786,934711.5738,138456.7041
POINT (-73.94756069051493 40.78344219742157),CB124216,40.7834422,-73.94756069,998772.2152,224710.3332
POINT (-73.8267615278038 40.845191034095805),CB225919,40.84519,-73.8267,1032181.061,247250.6956
POINT (-73.86575120535835 40.877868784325685),CB225481,40.87786878,-73.8657512,1021375.2862,259137.5185
POINT (-73.94978062103634 40.73055587669344),CB329097,40.73055587,-73.94978062,998168.488031,205441.765565
POINT (-73.93703085459943 40.85134078182792),CB125090,40.85134078,-73.93703085,1001670.499,249450.1471
POINT (-73.97987151364651 40.64028109145293),CB358994,40.64028109,-73.97987151,989836.2428,172548.6858
POINT (-74.00847439862709 40.65388047069996),CB350012,40.65388047,-74.00847439,981898.586241,177502.784451
POINT (-73.89806668125091 40.86289495133278),CB206164,40.86289495,-73.89806668,1012445.08756,253669.91866
POINT (-73.74064855192763 40.63602101149082),CB486337,40.63602,-73.7406,1056232.0917,171102.5413
POINT (-74.18793624181546 40.541912040253926),CB554353,40.54191,-74.1879,932015.3543,136765.7387
POINT (-73.87184388137042 40.66091823905838),CB325030,40.66091823,-73.87184388,1019806.05328,180092.735258
POINT (-73.9413061639462 40.74226021284967),CB462900,40.74226021,-73.94130616,1000514.3578,209707.4833
POINT (-73.76426190320676 40.68561781603028),CB488259,40.68561782,-73.7642619,1049629.677,189153.46
POINT (-73.83191442981544 40.84637123852008),CB225963,40.84637,-73.8319,1030754.5494,247677.9102
POINT (-74.00474841698195 40.70511870418497),CB123709,40.70511,-74.0047,982933.4561,196170.2714
POINT (-73.98294681839862 40.629550648834105),CB310176,40.62955064,-73.98294681,988983.517032,168639.11555
POINT (-74.13883995799958 40.568025851419726),CB560878,40.56802585,-74.13883996,945676.149,146254.1659
POINT (-74.0087848611679 40.72736286670313),CB123512,40.72736286,-74.00878486,981815.126249,204274.584939
POINT (-73.89053071619742 40.6528133419461),CB359877,40.65281334,-73.89053072,1014625.2097,177132.866
POINT (-73.7347556209645 40.77136471030692),CB483057,40.77136471,-73.73475562,1057718.33952,220416.982058
POINT (-73.78598096024757 40.685564528164655),CB488489,40.68556453,-73.78598096,1043606.167,189118.5821
POINT (-73.93906741582505 40.75926728372737),CB487253,40.75926728,-73.93906742,1001130.416,215904.1299
POINT (-74.23932591775142 40.528947746127955),CB554164,40.52894774,-74.23932591,917719.3318,132077.3923
POINT (-73.92804949351029 40.738334268462005),CB487705,40.73833427,-73.92804949,1004189.0221,208279.8771
POINT (-73.91886754204127 40.65638641023508),CB332304,40.65638641,-73.91886754,1006761.18886,178426.079026
POINT (-74.23039995174092 40.51873852299913),CB561414,40.51873852,-74.23039995,920190.8893,128351.2952
POINT (-73.80155696514394 40.69401337775033),CB488506,40.69401338,-73.80155697,1039279.343,192186.5671
POINT (-73.85316608292409 40.84086762545482),CB201362,40.84086762,-73.85316608,1024878.18179,245662.170829
POINT (-73.99617439656055 40.59533052470147),CB359139,40.59533052,-73.9961744,985312.4319,156171.3944
POINT (-73.90404603867347 40.84589544134649),CB226827,40.84589544,-73.90404604,1010797.963,247474.4821
POINT (-73.74577566469593 40.766647243095136),CB422331,40.76664724,-73.74577566,1054670.96512,218689.208669
POINT (-73.83538411732754 40.88452856001999),CB225658,40.88452,-73.8353,1029768.4601,261578.2628
POINT (-73.73756210275815 40.76454164534323),CB486905,40.76454165,-73.7375621,1056948.44,217928.783
POINT (-73.76394664208695 40.66335725087618),CB488848,40.66335725,-73.76394664,1049738.9663,181043.5647
POINT (-74.17705018613083 40.53217868142568),CB554721,40.53217,-74.177,935033.8326,133213.3503
POINT (-74.19274018200687 40.539862164200116),CB554345,40.53986,-74.1927,930678.5151,136021.8233
POINT (-73.91761355930574 40.70699828184106),CB494180,40.70699828,-73.91761356,1007091.7791,196865.7638
POINT (-73.82280587947261 40.788183938159044),CB489818,40.78818394,-73.82280588,1033317.5091,226483.1921
POINT (-74.22006904163815 40.52944993787037),CB558421,40.52944994,-74.22006904,923073.0354,132246.3146
POINT (-74.13889631697842 40.607290449435595),CB560312,40.60729045,-74.13889632,945683.1733,160559.255
POINT (-73.84592404713771 40.822937862104666),CB216204,40.82293786,-73.84592404,1026893.5035,239133.1488
POINT (-73.77559579109165 40.59575077048252),CB485747,40.59575077,-73.77559579,1046570.215,156404.3026
POINT (-73.90953035127323 40.85276348084471),CB210700,40.85276348,-73.90953035,1009278.01269,249975.153618
POINT (-73.92712914542543 40.68886451505416),CB315739,40.68886451,-73.92712914,1004459.06353,190256.759348
POINT (-73.89067683909946 40.74912945229796),CB489150,40.74912945,-73.89067684,1014540.8699,212223.6199
POINT (-73.99132249821285 40.670811937438664),CB355141,40.67081193,-73.99132249,986657.1583,183671.3984
POINT (-73.90638308287467 40.838662979767484),CB226772,40.83866298,-73.90638308,1010154.1801,244838.7269
POINT (-73.90307565023254 40.64452054949935),CB301382,40.64452054,-73.90307565,1011147.62343,174107.474774
POINT (-73.93830638494096 40.596356714839175),CB314265,40.59635671,-73.93830638,1001383.04918,156551.271686
POINT (-73.92371404431599 40.6925835382953),CB304691,40.69258353,-73.92371404,1005404.98342,191612.51426
POINT (-73.87213854533168 40.64950553942777),CB356244,40.64950554,-73.87213855,1019730.37,175934.657
POINT (-73.93703598166059 40.83999061414794),CB125160,40.83999061,-73.93703598,1001672.053,245314.8529
POINT (-73.91452073135248 40.83811297803801),CB226774,40.83811298,-73.91452073,1007902.6561,244636.039
POINT (-74.20667776090195 40.53825744113092),CB555001,40.53825,-74.2066,926803.2395,135446.0183
POINT (-74.017423462502 40.677589342493285),CB357433,40.67758934,-74.01742346,979417.1839,186140.9621
POINT (-73.74982662832024 40.66634449889163),CB489511,40.6663445,-73.74982663,1053653.204,182142.7709
POINT (-73.91821992714377 40.66442322563504),CB331920,40.66442322,-73.91821992,1006938.14388,181354.281536
POINT (-73.90324469209197 40.82282730246864),CB226631,40.8228273,-73.90324469,1011028.9579,239070.1541
POINT (-73.9781370577234 40.78324567728646),CB125157,40.78324568,-73.97813706,990304.605,224635.143
POINT (-73.98331487589776 40.67746831626866),CB355115,40.67746831,-73.98331487,988878.0286,186096.8289
POINT (-73.90711130559104 40.708087891292685),CB485900,40.70808,-73.9071,1010003.1246,197265.6542
POINT (-73.7943193877578 40.768591401948704),CB489477,40.7685914,-73.79431939,1041222.5609,219362.229
POINT (-73.75125616587445 40.69178323434228),CB485711,40.69178,-73.7512,1053230.3043,191409.6678
POINT (-74.14673139457462 40.58909464081748),CB555954,40.58909464,-74.14673139,943496.5339,153933.6131
POINT (-73.86171560927549 40.876954901725284),CB225508,40.8769549,-73.8617156,1022491.8184,258806.2912
POINT (-73.73893872274584 40.715003547469216),CB482817,40.71500354,-73.73893872,1056620.88919,199879.424367
POINT (-73.89226918040775 40.64631762092899),CB300466,40.64631762,-73.89226918,1014145.7366,174765.69981
POINT (-73.8438730491291 40.785379311949654),CB470032,40.78537931,-73.84387304,1027485.54553,225450.273243
POINT (-73.90458925579712 40.812388611134445),CB220224,40.81238861,-73.90458925,1010660.96571,235266.557082
POINT (-74.13778165284141 40.57722168841269),CB556240,40.57722169,-74.13778165,945975.4469,149603.9679
POINT (-73.75503635224293 40.60879732944527),CB486591,40.60879733,-73.75503635,1052266.5548,161172.7776
POINT (-74.00976339212956 40.705795665538005),CB123925,40.70579567,-74.00976339,981543.0339,196417.0239
POINT (-73.73103580327168 40.66796012539069),CB489902,40.66796013,-73.7310358,1058864.3396,182746.8336
POINT (-73.84357345491895 40.67750209269621),CB494094,40.67750209,-73.84357345,1027638.696,186147.4345
POINT (-73.9033239514782 40.61960942812858),CB360030,40.61960943,-73.90332395,1011088.7334,165031.6145
POINT (-73.94835950070299 40.717332880629314),CB320320,40.71733288,-73.9483595,998565.196756,200624.449482
POINT (-73.9848155827734 40.67655352314565),CB359372,40.67655352,-73.98481558,988461.8285,185763.4678
POINT (-74.2109237377563 40.54337083799054),CB559009,40.54337084,-74.21092374,925627.5443,137311.7577
POINT (-73.90645973327383 40.80352043213799),CB228048,40.80352043,-73.90645973,1010146.643,232035.0087
POINT (-74.21730110628424 40.551074541455804),CB559979,40.55107454,-74.21730111,923862.0355,140122.7247
POINT (-73.758312618573 40.598128423768735),CB494537,40.59812842,-73.75831262,1051367.5941,157283.3085
POINT (-73.81578781480728 40.744931268316975),CB490194,40.74493127,-73.81578781,1035294.0447,210728.8565
POINT (-73.8386956929784 40.88511709683191),CB225644,40.88511,-73.8386,1028852.372,261790.9866
POINT (-73.79241597946888 40.591539167483205),CB492788,40.59153917,-73.79241598,1041902.6566,154858.3949
POINT (-73.91885501426495 40.73516679301985),CB486971,40.73516679,-73.91885501,1006738.077,207128.093
POINT (-73.86227731517297 40.88751402166664),CB226250,40.88751402,-73.86227732,1022330.4332,262653.1525
POINT (-73.9847863953521 40.67640589077436),CB354958,40.67640589,-73.98478639,988469.9338,185709.6825
POINT (-74.21372535683282 40.54132274449102),CB558995,40.54132274,-74.21372536,924847.0657,136567.4782
POINT (-73.88028696694442 40.758200920568164),CB462160,40.75820092,-73.88028696,1017415.14002,215532.410192
POINT (-73.8479834295374 40.790128421007786),CB489314,40.79012842,-73.84798343,1026344.2745,227178.5317
POINT (-73.79826322931925 40.6725895439817),CB484909,40.67258,-73.7982,1040210.6881,184383.3507
POINT (-74.20648412554087 40.51494956160441),CB561440,40.51494956,-74.20648413,926837.0446,126954.3114
POINT (-74.08260921474255 40.599821686899354),CB555974,40.59982169,-74.08260921,961309.6325,157818.4333
POINT (-73.97687613433875 40.68527108315925),CB356861,40.68527108,-73.97687613,990663.2211,188940.008
POINT (-73.7712432125733 40.74901007283482),CB484274,40.74901007,-73.77124321,1047633.1694,212243.9857
POINT (-73.8450404989514 40.581214393658584),CB492205,40.58121439,-73.8450405,1027293.833,151066.5811
POINT (-73.75955583799598 40.68348364176589),CB482835,40.68348364,-73.75955583,1050936.98956,188379.468799
POINT (-73.85754098928565 40.74113288421711),CB490101,40.74113288,-73.85754099,1023726.7634,209323.4132
POINT (-73.8840658137651 40.80872097071649),CB216306,40.80872097,-73.88406581,1016343.89348,233937.1598
POINT (-73.96525089947285 40.71428184985635),CB356731,40.71428185,-73.9652509,993883.195,199510.5571
POINT (-73.90999805041193 40.62475908260994),CB337910,40.62475908,-73.90999805,1009233.97561,166905.794519
POINT (-73.92214690588558 40.76910863363674),CB487363,40.76910863,-73.92214691,1005814.7899,219493.3701
POINT (-74.19483349781854 40.540050150382356),CB554381,40.54005,-74.1948,930096.8383,136091.5981
POINT (-73.84477260629451 40.784331602778245),CB489435,40.7843316,-73.84477261,1027237.1118,225068.1149
POINT (-73.91895789172904 40.63728523712082),CB355381,40.63728,-73.9189,1006742.5586,171466.9778
POINT (-73.90186490046078 40.67235736487283),CB322916,40.67235736,-73.9018649,1011472.2585,184249.570874
POINT (-73.9190926131417 40.60643944380686),CB359680,40.60643944,-73.91909261,1006715.5475,160229.0103
POINT (-74.09274377058884 40.60321090621271),CB559461,40.60321091,-74.09274377,958496.6006,159056.0291
POINT (-73.86617509882429 40.75270750610225),CB489215,40.75270751,-73.8661751,1021327.728,213536.6409
POINT (-73.99149818907885 40.6666791226291),CB306604,40.66667912,-73.99149818,986608.567396,182165.69214
POINT (-73.99349856843259 40.71525958073067),CB123400,40.71525958,-73.99349856,986052.309704,199864.930372
POINT (-74.19068927652827 40.53967105124194),CB558147,40.53967105,-74.19068928,931248.4049,135950.9489
POINT (-74.23589222047866 40.53465054562935),CB560891,40.53465055,-74.23589222,918679.4645,134152.4591
POINT (-74.01611015527672 40.645817892705345),CB307493,40.64581789,-74.01611015,979779.332383,174565.662664
POINT (-73.92226697050454 40.804789290489055),CB226547,40.80478929,-73.92226697,1005769.997,232493.02
POINT (-74.009696424793 40.7222145463176),CB123265,40.72221455,-74.00969642,981562.2632,202398.9193
POINT (-73.75126536988917 40.71255184389326),CB491358,40.71255184,-73.75126537,1053206.2663,198976.2543
POINT (-74.0013792441969 40.72265719854588),CB111508,40.72265719,-74.00137924,983867.69204,202560.045364
